organo,tecnologia,sexo,horas_sueno,edad_biol_gap,gap_ci_inferior,gap_ci_superior
Kidney,MRI,male,6.06060606060606,0.58111861565431,0.580011633044682,0.582225598263937
Kidney,MRI,male,6.12121212121212,0.580959743275707,0.579907694429496,0.582011792121917
Kidney,MRI,male,6.18181818181818,0.580810750034347,0.579807521004788,0.581813979063906
Kidney,MRI,male,6.24242424242424,0.580671918191296,0.579711397805138,0.581632438577454
Kidney,MRI,male,6.3030303030303,0.580543530007616,0.579619713657475,0.581467346357757
Kidney,MRI,male,6.36363636363636,0.580425867744372,0.57953297360545,0.581318761883294
Kidney,MRI,male,6.42424242424242,0.580319213662628,0.579451802979554,0.581186624345703
Kidney,MRI,male,6.48484848484848,0.580223850023448,0.579376941057374,0.581070758989523
Kidney,MRI,male,6.54545454545454,0.580140059087897,0.579309224108896,0.580970894066898
Kidney,MRI,male,6.6060606060606,0.580068123117037,0.579249559698275,0.5808866865358
Kidney,MRI,male,6.66666666666667,0.580008324371935,0.579198895687638,0.580817753056232
Kidney,MRI,male,6.72727272727273,0.579960945113652,0.579158187941569,0.580763702285736
Kidney,MRI,male,6.78787878787879,0.579926267603254,0.57912837020446,0.580724165002049
Kidney,MRI,male,6.84848484848485,0.579904574101805,0.579110328378927,0.580698819824684
Kidney,MRI,male,6.90909090909091,0.579896146870369,0.57910487999769,0.580687413743049
Kidney,MRI,male,6.96969696969697,0.57990126817001,0.579112758478659,0.58068977786136
Kidney,MRI,male,7.03030303030303,0.579920208500914,0.579134585943712,0.580705831058116
Kidney,MRI,male,7.09090909090909,0.579952967863081,0.579170531539931,0.580735404186231
Kidney,MRI,male,7.15151515151515,0.579999275756326,0.579220302829448,0.580778248683203
Kidney,MRI,male,7.21212121212121,0.580058849919583,0.579283478382782,0.580834221456383
Kidney,MRI,male,7.27272727272727,0.580131408091789,0.579359527804527,0.58090328837905
Kidney,MRI,male,7.33333333333333,0.580216668011879,0.579447817050427,0.580985518973331
Kidney,MRI,male,7.3939393939394,0.58031434741879,0.579547615210444,0.581081079627136
Kidney,MRI,male,7.45454545454546,0.580424164051457,0.579658104328584,0.581190223774331
Kidney,MRI,male,7.51515151515152,0.580545835648817,0.579778393982968,0.581313277314666
Kidney,MRI,male,7.57575757575758,0.580679079949805,0.579907542100347,0.581450617799263
Kidney,MRI,male,7.63636363636364,0.580823614693357,0.580044582642853,0.581602646743861
Kidney,MRI,male,7.6969696969697,0.580979157618409,0.580188559318121,0.581769755918696
Kidney,MRI,male,7.75757575757576,0.581145426463896,0.580338562550234,0.581952290377559
Kidney,MRI,male,7.81818181818182,0.581322138968756,0.580493765199504,0.582150512738009
Kidney,MRI,male,7.87878787878788,0.581509012871923,0.580653451735064,0.582364574008783
Kidney,MRI,male,7.93939393939394,0.581705765912334,0.580817036333765,0.582594495490904
Kidney,MRI,male,8.0,0.581912115828925,0.580984067630707,0.582840164027142
Kidney,MRI,male,8.06060606060606,0.58212778036063,0.581154220767831,0.58310133995343
Kidney,MRI,male,8.12121212121212,0.582352477246388,0.581327279853528,0.583377674639247
Kidney,MRI,male,8.18181818181818,0.582585924225132,0.58150311516087,0.583668733289394
Kidney,MRI,male,8.24242424242424,0.582827839035799,0.581681659239978,0.58397401883162
Kidney,MRI,male,8.3030303030303,0.583077939417325,0.581862885048884,0.584292993785766
Kidney,MRI,male,8.36363636363636,0.583335943108646,0.582046787840831,0.584625098376461
Kidney,MRI,male,8.42424242424243,0.583601567848698,0.582233371358225,0.584969764339172
Kidney,MRI,male,8.48484848484848,0.583874531376417,0.582422638084594,0.58532642466824
Kidney,MRI,male,8.54545454545455,0.584154551430738,0.582614582896678,0.585694519964797
Kidney,MRI,male,8.6060606060606,0.584441345750597,0.582809189337514,0.586073502163681
Kidney,MRI,male,8.66666666666667,0.584734632074931,0.583006427779804,0.586462836370059
Kidney,MRI,male,8.72727272727273,0.585034128142676,0.583206254873402,0.58686200141195
Kidney,MRI,male,8.78787878787879,0.585339551692766,0.583408613812592,0.58727048957294
Kidney,MRI,male,8.84848484848485,0.585650620464138,0.583613435087826,0.58768780584045
Kidney,MRI,male,8.90909090909091,0.585967052195729,0.58382063749114,0.588113466900317
Kidney,MRI,male,8.96969696969697,0.586288564626473,0.584030129223411,0.588547000029535
Kidney,MRI,male,9.03030303030303,0.586614875495307,0.584241809008275,0.588987941982339
